	Term_NDoc_Date	Sentence	Frame
5	18_103_2015-05-07	Es gibt Integrationsfirmen, und es gibt das Budget für Arbeit, das in vielen Bundesländern in Anspruch genommen werden kann.	3
6	18_103_2015-05-07	Wie Sie wissen, ist die Pazifik-Allianz eine Initiative der Staaten Peru, Mexiko, Chile und Kolumbien, welche sich im Bereich Handel und Integration und bei der Entwicklung stabiler demokratischer Strukturen unterstützen.	x
7	18_103_2015-05-07	Diese Entwicklung ist das Ergebnis des erfolgreichen Integrationsprozesses in Lateinamerika, der in den vergangenen zehn Jahren von linken Regierungen vorangetrieben worden ist.	x
8	18_110_2015-06-12	Der Zweck heiligt nicht die Mittel, auch nicht im Kampf gegen den internationalen Terrorismus.	4
9	18_110_2015-06-12	Unsere Antwort auf die Bedrohung durch den internationalen Terrorismus, die es in der Tat gibt, kann nur lauten: mehr Freiheit, mehr Rechtsstaat, mehr Demokratie.	x
10	18_110_2015-06-12	Ich nehme kein Beispiel aus dem Bereich des Terrorismus, der Kinderpornografie und auch nicht der Vergewaltigung, sondern ich nehme ein sehr praktisches Beispiel.	x
11	18_110_2015-06-12	Berlin, Freitag, den 12. Juni 2015 10601  Dr. Volker Ullrich  (A) (C)  (D)(B) Kinderpornografie, Terrorismus und organisierte Kriminalität –.	x
12	18_110_2015-06-12	Ein anderer, noch sehr viel gefährlicherer ist der Krieg gegen die Schlepper.	2.2
13	18_110_2015-06-12	Im Chinesischen Meer versucht man eine Militarisierung des Vorgehens gegen Schlepperbanden und geht damit letzten Endes wie gegen Piraten vor.	x
14	18_110_2015-06-12	Jetzt werden wir durch freundliche Briefe des Außenministers und der Verteidigungsministerin darauf hingewiesen, dass es zunächst um die erste Phase gehe, nämlich die Informationsgewinnung bezüglich der Schlepperbanden.	x
15	18_110_2015-06-12	Deutschland und Europa stehen vor der größten Herausforderung im Bereich der Asylpolitik seit den 90er-Jahren.	x
16	18_110_2015-06-12	Meine Damen und Herren, bisher ist es uns, wie auch der Vorredner deutlich gemacht hat, nicht gelungen, ein einheitliches Asylsystem in Europa zu implementieren.	2
17	18_110_2015-06-12	Drei Viertel aller Asylverfahren in 2014 entfallen auf nur fünf EU-Mitgliedstaaten, allen voran Deutschland.	4
18	18_110_2015-06-12	Das würde unser Asylsystem und vor allem auch die Willkommenskultur in Deutschland und in ganz Europa gefährden.	4
19	18_110_2015-06-12	Ein weiterer Schwerpunkt liegt bei der Bekämpfung der kriminellen Schlepperbanden.	2.2
20	18_110_2015-06-12	Je mehr Menschen wir retten, desto einfacher machen wir es eben auch den Schleppern.	2.2
21	18_110_2015-06-12	Gleichzeitig aber ist es notwendig, die Schlepperbanden zu bekämpfen.	2.2
22	18_110_2015-06-12	Dazu zählt auch die Zerstörung der Schlepperboote, die Zerstörung der Werkzeuge dieser Schlepper, wenn es völkerrechtlich möglich ist.	2.2
23	18_110_2015-06-12	Nur so ist es möglich, auch die Fluchtursachen zu bekämpfen.	2.1
24	18_110_2015-06-12	Staatssekretär beim Bundesminister des Innern:  Herr Trittin, wir sind uns doch darüber einig, dass es notwendig ist, die Schlepperbanden zu bekämpfen.	2.2
25	18_110_2015-06-12	Ich habe manchmal, wenn ich mir Reden von Mitgliedern Ihrer Fraktion anhöre, das Gefühl, dass Sie die Schlepper mittlerweile als eine humanitäre Organisation ansehen.	2.2
26	18_110_2015-06-12	In der ersten Phase geht es erst einmal darum, sich überhaupt ein Lagebild zu machen und sich Klarheit darüber zu verschaffen, ob die zweite und die dritte Phase notwendig sind, um die Schlepperbanden wirklich effektiv zu bekämpfen.	x
27	18_110_2015-06-12	Sie haben ja gesagt, es passiert bereits auf hoher See, dass die Werkzeuge der Schlepper zerstört werden.	2.2
28	18_110_2015-06-12	Wie wollen Sie denn – aus der Luft auf einen Hafen schauend, in dem sich ein leeres Boot befindet – beurteilen, ob es ein Fischerboot ist, ob es ein Schlepperboot ist oder ob es vielleicht tagsüber ein Fischerboot und nachts ein Schlepperboot ist?	2.2
29	18_110_2015-06-12	Zunächst einmal würde ich es begrüßen, wenn Sie sich, bevor Sie hier mögliche Hindernisse benennen und Probleme formulieren, in einem ersten Schritt einmal dazu bekennen würden, dass es richtig ist, Schlepperboote, wenn sie denn als solche identifiziert werden, zu zerstören.	x
30	18_110_2015-06-12	Dieses Bekenntnis zur Bekämpfung der Schlepperkriminalität habe ich von Ihnen bisher nicht gehört, sondern Sie haben bis jetzt nur Probleme formuliert.	2
31	18_110_2015-06-12	Notwendig ist, diesen kriminellen Schleppern und Netzwerken, die mit der humanitären Katastrophe, mit dem Leid der Menschen Millionen verdienen, das Handwerk zu legen.	2.2
32	18_110_2015-06-12	Ist das ein Fischerboot, das als solches betrieben wird, oder wird dieses Fischerboot unter Umständen als Schlepperboot für den Menschenhandel missbraucht?	2.2
33	18_110_2015-06-12	Ich glaube, dass Sie nicht nur Hindernisse bei der Bekämpfung der Schlepperkriminalität sehen sollten, sondern dass wir uns gemeinsam dafür einsetzen sollten, dass das, was wir vorsehen, möglich ist, um diese humanitäre Katastrophe zu bekämpfen.	2
34	18_110_2015-06-12	Asylbewerber müssen dort versorgt und registriert werden, wo sie ankommen.	2
35	18_110_2015-06-12	Die Asylbewerber, die erkennbar ohne Schutzgrund sind, müssen sofort wieder zurückgeführt werden.	4.2
36	18_110_2015-06-12	Das heißt, wir müssen den Asylmissbrauch in Bezug auf die Westbalkanstaaten effektiv bekämpfen, um genügend Kapazitäten zu haben, um uns um die wirklich Schutzbedürftigen zu kümmern.	4
37	18_110_2015-06-12	Meine Damen und Herren, es muss europäische Aktivitäten geben, wie wir das Problem der Asylbewerber in Europa in den Griff bekommen.	4
38	18_110_2015-06-12	Sie haben erstens gesagt, dass jede Form von Rettung auch eine Erleichterung des Geschäftes für Schlepper ist.	2.4
39	18_110_2015-06-12	Oder ist es nicht so gewesen, dass, als Europa weniger Menschen gerettet hat, nicht weniger Menschen von Schleppern auf See gesetzt worden sind, sondern einfach mehr ersoffen sind?	2.4
40	18_110_2015-06-12	Ich weise mit Nachdruck die Unterstellung zurück, dass Menschen, die Ihre Position nicht teilen, Schlepperorganisationen für humanitäre Organisationen halten.	x
41	18_110_2015-06-12	Er muss legale Flucht- und Zuwanderungsmöglichkeiten schaffen.	2
42	18_110_2015-06-12	Das ist Bekämpfung und Austrocknung des Schlepperunwesens, und nicht Ihr symbolisches Reden, dass man hart gegen Schlepper sei, aber in Wirklichkeit ihr Geschäft nicht zerstört.	x
43	18_110_2015-06-12	Die Schlepper lassen die Flüchtlinge mit immer untauglicheren Booten auf See.	2.4
44	18_110_2015-06-12	Sie haben mich des Weiteren bewusst falsch interpretiert, indem Sie gesagt haben, ich hätte hier bereits ein Bekenntnis dazu abgegeben, dass es notwendig ist, die Schlepperboote auf libyschem Territorium zu zerstören.	x
45	18_110_2015-06-12	Zum Glück werden bereits heute Schlepperboote von der Marine zerstört, weil sie eine schifffahrtspolizeiliche Gefahr darstellen.	x
46	18_110_2015-06-12	Aber man zerstört sie natürlich vor allen Dingen auch deshalb, weil man dieses Werkzeug der Schlepper vernichten muss, damit sie nicht noch mehr Menschen in Seenot bringen und Geld mit dem Leid der Menschen verdienen.	2.4
47	18_110_2015-06-12	Herr  Staatssekretär Schröder, ich glaube, das Hauptproblem ist, dass Sie immer wieder Schlepper als das Hauptproblem darstellen, wenn es um die Seenotrettung geht.	x
48	18_110_2015-06-12	Es ist zynisch, wenn man hauptsächlich darauf abstellt und nicht selbstkritisch zur Debatte stellt, was denn in Sachen Bekämpfung von Fluchtursachen getan wurde, was denn getan wurde, um tatsächlich – wie eben schon erwähnt – legale, sichere Wege für Flüchtlinge nach Europa zu schaffen.	2
49	18_110_2015-06-12	Sie entziehen den Schleppern eben nicht die Geschäftsgrundlage.	2
0	18_110_2015-06-12	Diese wenigen Schritte sind Sie bisher überhaupt nicht gegangen, sondern haben nur ein Ziel und fragen sich immer: Wie können wir Schlepper bekämpfen?	x
1	18_110_2015-06-12	Die zweite Maßnahme – darüber haben wir heute schon gesprochen – ist eine verstärkte internationale Zusammenarbeit beim Vorgehen gegen Schlepper.	x
2	18_110_2015-06-12	Free Choice bedeutet, dass sich jeder Flüchtling den Mitgliedstaat aussuchen kann, in dem er seinen Asylantrag stellt.	x
3	18_110_2015-06-12	Ein völlig überladenes Schlepperboot mit Flüchtlingen an Bord kenterte auf seinem Weg von Libyen nach Italien.	2.4
4	18_110_2015-06-12	Bis zum Jahresende soll im afrikanischen Niger ein solches Aufnahmezentrum als Pilotprojekt eingerichtet werden.	x
5	18_110_2015-06-12	Der langfristige Schlüssel zum Erfolg liegt aber in der Beseitigung der Fluchtursachen.	2
6	18_110_2015-06-12	Auch wenn wir bei der Beseitigung der Fluchtursachen einen langen Atem brauchen werden, bin ich mir sicher, dass wir diese Aufgabe gemeinsam mit unseren europäischen Partnern erfolgreich bewältigen werden.	x
7	18_110_2015-06-12	Der UN-Flüchtlingskommissar hat die deutsche Asylpolitik als Vorbild für ganz Europa bezeichnet.	x
8	18_110_2015-06-12	Nur wenn wir die Fluchtursachen bekämpfen und nur wenn wir die Krisenstaaten stabilisieren, kann uns wirklich die Linderung von Leid gelingen.	2.1
9	18_110_2015-06-12	Wenn wir Frontex heute auflösen würden, dann würden wir nicht nur die Sicherheit der Menschen in Europa gefährden, sondern auch das Leben der Migranten auf dem Mittelmeer.	2.4
10	18_119_2015-09-08	Nicht selten werden auch diejenigen unter Druck gesetzt, die sich vor Ort um eine Willkommenskultur bemühen.	x
11	18_119_2015-09-08	Das Asylrecht ist und bleibt die unantastbare Selbstverpflichtung unserer Verfassung und unserer Geschichte, und die Menschenwürde gilt ausnahmslos für alle, die hier leben, unabhängig davon, wie lange sie hier sind und wie lange sie bleiben können.	1.1
12	18_119_2015-09-08	Asylbewerber sollen so lange in den Erstaufnahmeeinrichtungen bleiben, bis über ihren Antrag entschieden worden ist.	x
13	18_119_2015-09-08	Wir werden die Integrationskurse und die Programme zum Spracherwerb weiter ausbauen.	x
14	18_119_2015-09-08	Die Bundesanstalt für Immobilienaufgaben hat schon rund 190 Liegenschaften mit rund 38 000 Unterbringungsmöglichkeiten für Flüchtlinge und Asylsuchende zur Verfügung gestellt, und das mietzinsfrei.	x
15	18_119_2015-09-08	Das Bundesamt für Migration und Flüchtlinge erhält zur schnelleren Bearbeitung der Asylverfahren 2 000 zusätzliche Stellen.	x
16	18_119_2015-09-08	Für die Integrationskurse werden die Mittel entsprechend dem gestiegenen Bedarf erhöht.	x
17	18_119_2015-09-08	Damit können und sollen die Fluchtursachen in den wichtigsten Herkunftsländern zusätzlich bekämpft werden.	2
18	18_119_2015-09-08	Wir dürfen Flüchtlinge und Asylsuchende nicht nur unter Kostengesichtspunkten betrachten.	2
19	18_119_2015-09-08	Es ist richtig, jetzt die Debatte über eine stärkere europäische Integration zu führen, aber solange Mitgliedstaaten nicht in der Lage sind, europäische Regeln einzuhalten –  (Dr.	x
20	18_119_2015-09-08	Da der Bund die Länder und Kommunen bei der Bewältigung der gestiegenen Asylbewerberleistungen so massiv, wie es die Koalition beschlossen hat, unterstützt, ist der Streit darüber, wie die Mittel für die Betreuung unserer Kinder verwendet werden sollen, wirklich müßig.	x
21	18_119_2015-09-08	Mir ist nicht bekannt, dass die Kanzlerin und auch Sie, Herr Schäuble, Ihren Einfluss für eine moderne europäische Flüchtlings- und Asylpolitik mit der Hartnäckigkeit geltend gemacht haben, wie es bei den Griechenland-Hilfen der Fall war.	x
22	18_119_2015-09-08	Wir müssen dort mehr tun, wenn wir wirklich Fluchtursachen bekämpfen wollen.	2
23	18_119_2015-09-08	Der Bund sollte die Leistungen für Asylsuchende vollständig übernehmen, bis der Antrag auf Asyl jeweils rechtskräftig entschieden ist.	x
24	18_119_2015-09-08	Es braucht einen großen Wurf für die menschenwürdige Aufnahme und auch für die Integration, damit wir nicht die Fehler wiederholen, die wir bei den Gastarbeitern gemacht haben.	1.2
25	18_119_2015-09-08	Ein guter Schritt wäre zum Beispiel die Abschaffung des Asylbewerberleistungsgesetzes und die Integration von Flüchtlingen in das soziale Sicherungssystem.	1.1
26	18_119_2015-09-08	In dem Paket stehen verfassungswidriger Bargeldentzug, Asylrechtseinschränkung durch Festlegung sogenannter sicherer Drittstaaten, Verschärfungen für Geduldete, Zwangsaufenthalte in Erstaufnahmeeinrichtungen.	2
27	18_119_2015-09-08	Mit diesem Haushalt sollten auch Mittel bereitgestellt werden, um die Fluchtursachen anzugehen.	x
28	18_119_2015-09-08	Es bedarf doch erst einmal einer Definition dessen, was strukturell getan werden muss, um das Problem der Flüchtlinge und der Asylbewerber in den Griff zu bekommen, und welche finanziellen Mittel in einem ersten Schritt zur Verfügung gestellt werden müssen.	4
29	18_119_2015-09-08	Die Integration der Menschen in unsere Gesellschaft wird uns mehr abverlangen.	4
30	18_119_2015-09-08	Es geht ja nicht nur um fehlende sanitäre Einrichtungen und Sprachkurse.	x
31	18_119_2015-09-08	Wer in Zukunft Fachkräfte braucht, der muss sich jetzt um Integrationsprogramme kümmern.	3
32	18_119_2015-09-08	Ich könnte hier für jeden Minister eine sinnvolle Aufgabe im Rahmen eines solchen Integrationskonjunkturprogramms nennen.	x
33	18_119_2015-09-08	Wenn wir uns den Bereich Flüchtlinge angucken, dann ist es so, dass wir nicht nur im Wohnungsbau etwas tun müssen, sondern insbesondere für die Integration arbeiten müssen.	x
34	18_119_2015-09-08	Da ist es mir jedenfalls sehr wichtig, dass man viel Geld in Sprachkurse investiert.	x
35	18_119_2015-09-08	Ich glaube, dass hierfür die Beseitigung der strukturellen Unterfinanzierung bei den C1-Sprachkursen, die seit längerem vorhanden ist und die wir auch durch den Nachtragshaushalt nicht ganz haben beheben können, wichtig ist.	x
36	18_119_2015-09-08	Deswegen war es gut, dass wir im Nachtragshaushalt Geld für C1-Sprachkurse zur Verfügung gestellt haben.	x
37	18_119_2015-09-08	Meine sehr verehrten Damen und Herren, natürlich werden diese Haushaltsdebatte und die anstehende Haushaltsberatung in besonderer Weise vor dem Hintergrund der Bewältigung der Flüchtlingszahlen und der Asylproblematik stattfinden.	x
38	18_119_2015-09-08	Die Debatte hat heute nachvollziehbar sehr unter dem Eindruck der wachsenden Asylbewerberzahlen gestanden.	x
39	18_119_2015-09-08	Das erlaubt es uns, mit der derzeit schwierigen Situation einer wachsenden Zahl von Zuwanderern umzugehen.	4.1
40	18_119_2015-09-08	Wer weiß, was ein unbetreuter minderjähriger Asylbewerber an Kosten verursacht, der dankt vielleicht endlich einmal den Familien für die Leistungen, die sie bei ihren Kindern erbringen: dass sie sie pünktlich in die Schule schicken, sie kleiden und ihnen eine Leistungsbereitschaft mit auf den Weg geben.	3
41	18_119_2015-09-08	Wir stehen den Kommunen auch bei den Kosten der Versorgung der Asylbewerber zur Seite.	x
42	18_119_2015-09-08	Für die Flüchtlinge, die kommen, geht es um viel, etwa um Sprachkurse oder Maßnahmen zur Aufnahme einer Arbeit.	3
43	18_119_2015-09-08	Im Bundeshaushalt 2016 wurden die Mittel des Bundesinnenministeriums für Integrationskurse um 40 Millionen Euro auf 309 Millionen Euro erhöht.	x
44	18_119_2015-09-08	Im vergangenen Jahr haben rund 700 000 Menschen einen Integrationskurs erfolgreich abgeschlossen.	x
45	18_119_2015-09-08	Die Bundesregierung plant, Integrationskurse auch für geduldete Asylbewerber mit guter Bleibeperspektive zu öffnen.	x
46	18_119_2015-09-08	In den rund 600 Stunden umfassenden Sprachkursen lernen die Teilnehmer Deutsch, aber auch wichtige Themen des alltäglichen Lebens, wie zum Beispiel „Arbeit und Beruf“ oder „Ausbildung und Erziehung“.	2.3
47	18_119_2015-09-08	In diesem Zusammenhang möchte ich einer Forderung nach der Aussetzung der Schulpflicht für Kinder von Asylbewerbern, die vor einigen Tagen zu hören war, eine klare Absage erteilen.	2.3
48	18_119_2015-09-08	Wir dürfen die Jüngsten – und das ist fast ein Drittel derer, die um Asyl bitten – nicht im Stich lassen, sondern müssen ihnen ein Fundament der Bildung und Berufsperspektive geben.	2
49	18_119_2015-09-08	Deshalb ist es richtig, dass das Bundeskabinett unter Leitung von Angela Merkel vor kurzem beschlossen hat, dass die Bundesagentur für Arbeit nicht länger zustimmen muss, wenn es um Praktika zur Berufsorientierung für Geduldete und Asylbewerber geht.	3
0	18_119_2015-09-08	Das Bundesprogramm für junge Flüchtlinge „Willkommen bei Freunden“ wird von vielen zusätzlichen Maßnahmen begleitet, darunter die kindgerechte Ausstattung von Flüchtlingsunterkünften, die Förderung von Müttern mit Migrationshintergrund und eine gezielte Unterstützung junger Migranten.	2.3
